temple,date,day_of_week,is_weekend,month,is_monsoon,time_slot,festival_multiplier,days_to_nearest_festival,footfall
Somnath,2026-09-10,3,0,9,1,Night 8-11,1.0,75,421
Dwarka,2026-09-10,3,0,9,1,Morning 6-9,1.0,-6,678
Dwarka,2026-09-10,3,0,9,1,Afternoon 10-1,1.0,-6,949
Dwarka,2026-09-10,3,0,9,1,Evening 4-7,1.0,-6,1257
Dwarka,2026-09-10,3,0,9,1,Night 8-11,1.0,-6,523
Ambaji,2026-09-10,3,0,9,1,Morning 6-9,1.0,16,482
Ambaji,2026-09-10,3,0,9,1,Afternoon 10-1,1.0,16,691
Ambaji,2026-09-10,3,0,9,1,Evening 4-7,1.0,16,858
Ambaji,2026-09-10,3,0,9,1,Night 8-11,1.0,16,363
Pavagadh,2026-09-10,3,0,9,1,Morning 6-9,1.0,31,758
Pavagadh,2026-09-10,3,0,9,1,Afternoon 10-1,1.0,31,1170
Pavagadh,2026-09-10,3,0,9,1,Evening 4-7,1.0,31,1505
Pavagadh,2026-09-10,3,0,9,1,Night 8-11,1.0,31,631
Somnath,2026-09-11,4,0,9,1,Morning 6-9,1.0,74,534
Somnath,2026-09-11,4,0,9,1,Afternoon 10-1,1.0,74,831
Somnath,2026-09-11,4,0,9,1,Evening 4-7,1.0,74,1063
Somnath,2026-09-11,4,0,9,1,Night 8-11,1.0,74,409
Dwarka,2026-09-11,4,0,9,1,Morning 6-9,1.0,-7,688
Dwarka,2026-09-11,4,0,9,1,Afternoon 10-1,1.0,-7,895
Dwarka,2026-09-11,4,0,9,1,Evening 4-7,1.0,-7,1159
Dwarka,2026-09-11,4,0,9,1,Night 8-11,1.0,-7,514
Ambaji,2026-09-11,4,0,9,1,Morning 6-9,1.0,15,459
Ambaji,2026-09-11,4,0,9,1,Afternoon 10-1,1.0,15,760
Ambaji,2026-09-11,4,0,9,1,Evening 4-7,1.0,15,893
Ambaji,2026-09-11,4,0,9,1,Night 8-11,1.0,15,380
Pavagadh,2026-09-11,4,0,9,1,Morning 6-9,1.0,30,796
Pavagadh,2026-09-11,4,0,9,1,Afternoon 10-1,1.0,30,1125
Pavagadh,2026-09-11,4,0,9,1,Evening 4-7,1.0,30,1423
Pavagadh,2026-09-11,4,0,9,1,Night 8-11,1.0,30,616
Somnath,2026-09-12,5,1,9,1,Morning 6-9,1.0,73,729
Somnath,2026-09-12,5,1,9,1,Afternoon 10-1,1.0,73,1129
Somnath,2026-09-12,5,1,9,1,Evening 4-7,1.0,73,1402
Somnath,2026-09-12,5,1,9,1,Night 8-11,1.0,73,572
Dwarka,2026-09-12,5,1,9,1,Morning 6-9,2.1,-8,1798
Dwarka,2026-09-12,5,1,9,1,Afternoon 10-1,2.1,-8,3048
Dwarka,2026-09-12,5,1,9,1,Evening 4-7,2.1,-8,3507
Dwarka,2026-09-12,5,1,9,1,Night 8-11,2.1,-8,1644
Ambaji,2026-09-12,5,1,9,1,Morning 6-9,1.0,14,677
Ambaji,2026-09-12,5,1,9,1,Afternoon 10-1,1.0,14,962
Ambaji,2026-09-12,5,1,9,1,Evening 4-7,1.0,14,1225
Ambaji,2026-09-12,5,1,9,1,Night 8-11,1.0,14,464
Pavagadh,2026-09-12,5,1,9,1,Morning 6-9,1.0,29,1145
Pavagadh,2026-09-12,5,1,9,1,Afternoon 10-1,1.0,29,1783
Pavagadh,2026-09-12,5,1,9,1,Evening 4-7,1.0,29,1838
Pavagadh,2026-09-12,5,1,9,1,Night 8-11,1.0,29,831
Somnath,2026-09-13,6,1,9,1,Morning 6-9,1.0,72,745
Somnath,2026-09-13,6,1,9,1,Afternoon 10-1,1.0,72,1138
Somnath,2026-09-13,6,1,9,1,Evening 4-7,1.0,72,1478
Somnath,2026-09-13,6,1,9,1,Night 8-11,1.0,72,581
Dwarka,2026-09-13,6,1,9,1,Morning 6-9,2.1,-9,2106
Dwarka,2026-09-13,6,1,9,1,Afternoon 10-1,2.1,-9,2872
Dwarka,2026-09-13,6,1,9,1,Evening 4-7,2.1,-9,3601
Dwarka,2026-09-13,6,1,9,1,Night 8-11,2.1,-9,1503
Ambaji,2026-09-13,6,1,9,1,Morning 6-9,1.0,13,692
Ambaji,2026-09-13,6,1,9,1,Afternoon 10-1,1.0,13,954
Ambaji,2026-09-13,6,1,9,1,Evening 4-7,1.0,13,1243
Ambaji,2026-09-13,6,1,9,1,Night 8-11,1.0,13,480
Pavagadh,2026-09-13,6,1,9,1,Morning 6-9,1.9,28,2066
Pavagadh,2026-09-13,6,1,9,1,Afternoon 10-1,1.9,28,2994
Pavagadh,2026-09-13,6,1,9,1,Evening 4-7,1.9,28,3823
Pavagadh,2026-09-13,6,1,9,1,Night 8-11,1.9,28,1578
Somnath,2026-09-14,0,0,9,1,Morning 6-9,1.0,71,566
Somnath,2026-09-14,0,0,9,1,Afternoon 10-1,1.0,71,769
Somnath,2026-09-14,0,0,9,1,Evening 4-7,1.0,71,920
Somnath,2026-09-14,0,0,9,1,Night 8-11,1.0,71,392
Dwarka,2026-09-14,0,0,9,1,Morning 6-9,1.0,-10,696
Dwarka,2026-09-14,0,0,9,1,Afternoon 10-1,1.0,-10,946
Dwarka,2026-09-14,0,0,9,1,Evening 4-7,1.0,-10,1240
Dwarka,2026-09-14,0,0,9,1,Night 8-11,1.0,-10,506
Ambaji,2026-09-14,0,0,9,1,Morning 6-9,1.0,12,494
Ambaji,2026-09-14,0,0,9,1,Afternoon 10-1,1.0,12,697
Ambaji,2026-09-14,0,0,9,1,Evening 4-7,1.0,12,968
Ambaji,2026-09-14,0,0,9,1,Night 8-11,1.0,12,393
Pavagadh,2026-09-14,0,0,9,1,Morning 6-9,1.0,27,787
Pavagadh,2026-09-14,0,0,9,1,Afternoon 10-1,1.0,27,1151
Pavagadh,2026-09-14,0,0,9,1,Evening 4-7,1.0,27,1635
Pavagadh,2026-09-14,0,0,9,1,Night 8-11,1.0,27,583
Somnath,2026-09-15,1,0,9,1,Morning 6-9,1.0,70,541
Somnath,2026-09-15,1,0,9,1,Afternoon 10-1,1.0,70,798
Somnath,2026-09-15,1,0,9,1,Evening 4-7,1.0,70,988
Somnath,2026-09-15,1,0,9,1,Night 8-11,1.0,70,386
Dwarka,2026-09-15,1,0,9,1,Morning 6-9,1.0,-11,683
Dwarka,2026-09-15,1,0,9,1,Afternoon 10-1,1.0,-11,946
Dwarka,2026-09-15,1,0,9,1,Evening 4-7,1.0,-11,1291
Dwarka,2026-09-15,1,0,9,1,Night 8-11,1.0,-11,482
Ambaji,2026-09-15,1,0,9,1,Morning 6-9,1.0,11,479
Ambaji,2026-09-15,1,0,9,1,Afternoon 10-1,1.0,11,641
Ambaji,2026-09-15,1,0,9,1,Evening 4-7,1.0,11,797
Ambaji,2026-09-15,1,0,9,1,Night 8-11,1.0,11,353
Pavagadh,2026-09-15,1,0,9,1,Morning 6-9,1.0,26,775
Pavagadh,2026-09-15,1,0,9,1,Afternoon 10-1,1.0,26,1241
Pavagadh,2026-09-15,1,0,9,1,Evening 4-7,1.0,26,1451
Pavagadh,2026-09-15,1,0,9,1,Night 8-11,1.0,26,641
Somnath,2026-09-16,2,0,9,1,Morning 6-9,1.0,69,534
Somnath,2026-09-16,2,0,9,1,Afternoon 10-1,1.0,69,816
Somnath,2026-09-16,2,0,9,1,Evening 4-7,1.0,69,959
Somnath,2026-09-16,2,0,9,1,Night 8-11,1.0,69,401
Dwarka,2026-09-16,2,0,9,1,Morning 6-9,1.0,-12,621
Dwarka,2026-09-16,2,0,9,1,Afternoon 10-1,1.0,-12,998
Dwarka,2026-09-16,2,0,9,1,Evening 4-7,1.0,-12,1233
Dwarka,2026-09-16,2,0,9,1,Night 8-11,1.0,-12,528
Ambaji,2026-09-16,2,0,9,1,Morning 6-9,1.0,10,482
Ambaji,2026-09-16,2,0,9,1,Afternoon 10-1,1.0,10,760
Ambaji,2026-09-16,2,0,9,1,Evening 4-7,1.0,10,878
Ambaji,2026-09-16,2,0,9,1,Night 8-11,1.0,10,380
Pavagadh,2026-09-16,2,0,9,1,Morning 6-9,1.0,25,787
Pavagadh,2026-09-16,2,0,9,1,Afternoon 10-1,1.0,25,1129
Pavagadh,2026-09-16,2,0,9,1,Evening 4-7,1.0,25,1495
Pavagadh,2026-09-16,2,0,9,1,Night 8-11,1.0,25,607
Somnath,2026-09-17,3,0,9,1,Morning 6-9,1.0,68,560
Somnath,2026-09-17,3,0,9,1,Afternoon 10-1,1.0,68,808
Somnath,2026-09-17,3,0,9,1,Evening 4-7,1.0,68,957
Somnath,2026-09-17,3,0,9,1,Night 8-11,1.0,68,432
Dwarka,2026-09-17,3,0,9,1,Morning 6-9,1.0,-13,646
Dwarka,2026-09-17,3,0,9,1,Afternoon 10-1,1.0,-13,1009
Dwarka,2026-09-17,3,0,9,1,Evening 4-7,1.0,-13,1283
Dwarka,2026-09-17,3,0,9,1,Night 8-11,1.0,-13,504
Ambaji,2026-09-17,3,0,9,1,Morning 6-9,1.0,9,500
Ambaji,2026-09-17,3,0,9,1,Afternoon 10-1,1.0,9,714
Ambaji,2026-09-17,3,0,9,1,Evening 4-7,1.0,9,902
Ambaji,2026-09-17,3,0,9,1,Night 8-11,1.0,9,353
Pavagadh,2026-09-17,3,0,9,1,Morning 6-9,1.0,24,804
Pavagadh,2026-09-17,3,0,9,1,Afternoon 10-1,1.0,24,1106
Pavagadh,2026-09-17,3,0,9,1,Evening 4-7,1.0,24,1553
Pavagadh,2026-09-17,3,0,9,1,Night 8-11,1.0,24,560
Somnath,2026-09-18,4,0,9,1,Morning 6-9,1.0,67,534
Somnath,2026-09-18,4,0,9,1,Afternoon 10-1,1.0,67,767
Somnath,2026-09-18,4,0,9,1,Evening 4-7,1.0,67,1015
Somnath,2026-09-18,4,0,9,1,Night 8-11,1.0,67,446
Dwarka,2026-09-18,4,0,9,1,Morning 6-9,1.0,-14,687
Dwarka,2026-09-18,4,0,9,1,Afternoon 10-1,1.0,-14,1101
Dwarka,2026-09-18,4,0,9,1,Evening 4-7,1.0,-14,1153
Dwarka,2026-09-18,4,0,9,1,Night 8-11,1.0,-14,485
Ambaji,2026-09-18,4,0,9,1,Morning 6-9,1.0,8,461
Ambaji,2026-09-18,4,0,9,1,Afternoon 10-1,1.0,8,707
Ambaji,2026-09-18,4,0,9,1,Evening 4-7,1.0,8,836
Ambaji,2026-09-18,4,0,9,1,Night 8-11,1.0,8,355
Pavagadh,2026-09-18,4,0,9,1,Morning 6-9,1.0,23,817
Pavagadh,2026-09-18,4,0,9,1,Afternoon 10-1,1.0,23,1114
Pavagadh,2026-09-18,4,0,9,1,Evening 4-7,1.0,23,1387
Pavagadh,2026-09-18,4,0,9,1,Night 8-11,1.0,23,600
Somnath,2026-09-19,5,1,9,1,Morning 6-9,1.0,66,739
Somnath,2026-09-19,5,1,9,1,Afternoon 10-1,1.0,66,1144
Somnath,2026-09-19,5,1,9,1,Evening 4-7,1.0,66,1314
Somnath,2026-09-19,5,1,9,1,Night 8-11,1.0,66,555
Dwarka,2026-09-19,5,1,9,1,Morning 6-9,2.1,-15,1985
Dwarka,2026-09-19,5,1,9,1,Afternoon 10-1,2.1,-15,2944
Dwarka,2026-09-19,5,1,9,1,Evening 4-7,2.1,-15,3740
Dwarka,2026-09-19,5,1,9,1,Night 8-11,2.1,-15,1511
Ambaji,2026-09-19,5,1,9,1,Morning 6-9,1.0,7,663
Ambaji,2026-09-19,5,1,9,1,Afternoon 10-1,1.0,7,993
Ambaji,2026-09-19,5,1,9,1,Evening 4-7,1.0,7,1190
Ambaji,2026-09-19,5,1,9,1,Night 8-11,1.0,7,499
Pavagadh,2026-09-19,5,1,9,1,Morning 6-9,1.0,22,1022
Pavagadh,2026-09-19,5,1,9,1,Afternoon 10-1,1.0,22,1675
Pavagadh,2026-09-19,5,1,9,1,Evening 4-7,1.0,22,2022
Pavagadh,2026-09-19,5,1,9,1,Night 8-11,1.0,22,867
Somnath,2026-09-20,6,1,9,1,Morning 6-9,1.0,65,664
Somnath,2026-09-20,6,1,9,1,Afternoon 10-1,1.0,65,1098
Somnath,2026-09-20,6,1,9,1,Evening 4-7,1.0,65,1317
Somnath,2026-09-20,6,1,9,1,Night 8-11,1.0,65,606
Dwarka,2026-09-20,6,1,9,1,Morning 6-9,2.1,-16,1988
Dwarka,2026-09-20,6,1,9,1,Afternoon 10-1,2.1,-16,2879
Dwarka,2026-09-20,6,1,9,1,Evening 4-7,2.1,-16,3476
Dwarka,2026-09-20,6,1,9,1,Night 8-11,2.1,-16,1507
Ambaji,2026-09-20,6,1,9,1,Morning 6-9,1.0,6,635
Ambaji,2026-09-20,6,1,9,1,Afternoon 10-1,1.0,6,966
Ambaji,2026-09-20,6,1,9,1,Evening 4-7,1.0,6,1175
Ambaji,2026-09-20,6,1,9,1,Night 8-11,1.0,6,550
Pavagadh,2026-09-20,6,1,9,1,Morning 6-9,1.9,21,2212
Pavagadh,2026-09-20,6,1,9,1,Afternoon 10-1,1.9,21,3203
Pavagadh,2026-09-20,6,1,9,1,Evening 4-7,1.9,21,3583
Pavagadh,2026-09-20,6,1,9,1,Night 8-11,1.9,21,1653
Somnath,2026-09-21,0,0,9,1,Morning 6-9,1.0,64,546
Somnath,2026-09-21,0,0,9,1,Afternoon 10-1,1.0,64,836
Somnath,2026-09-21,0,0,9,1,Evening 4-7,1.0,64,1001
Somnath,2026-09-21,0,0,9,1,Night 8-11,1.0,64,414
Dwarka,2026-09-21,0,0,9,1,Morning 6-9,1.0,-17,676
Dwarka,2026-09-21,0,0,9,1,Afternoon 10-1,1.0,-17,913
Dwarka,2026-09-21,0,0,9,1,Evening 4-7,1.0,-17,1183
Dwarka,2026-09-21,0,0,9,1,Night 8-11,1.0,-17,520
Ambaji,2026-09-21,0,0,9,1,Morning 6-9,1.0,5,500
Ambaji,2026-09-21,0,0,9,1,Afternoon 10-1,1.0,5,688
Ambaji,2026-09-21,0,0,9,1,Evening 4-7,1.0,5,870
Ambaji,2026-09-21,0,0,9,1,Night 8-11,1.0,5,342
Pavagadh,2026-09-21,0,0,9,1,Morning 6-9,1.0,20,843
Pavagadh,2026-09-21,0,0,9,1,Afternoon 10-1,1.0,20,1224
Pavagadh,2026-09-21,0,0,9,1,Evening 4-7,1.0,20,1491
Pavagadh,2026-09-21,0,0,9,1,Night 8-11,1.0,20,619
Somnath,2026-09-22,1,0,9,1,Morning 6-9,1.0,63,576
Somnath,2026-09-22,1,0,9,1,Afternoon 10-1,1.0,63,771
Somnath,2026-09-22,1,0,9,1,Evening 4-7,1.0,63,952
Somnath,2026-09-22,1,0,9,1,Night 8-11,1.0,63,432
Dwarka,2026-09-22,1,0,9,1,Morning 6-9,1.0,-18,696
Dwarka,2026-09-22,1,0,9,1,Afternoon 10-1,1.0,-18,937
Dwarka,2026-09-22,1,0,9,1,Evening 4-7,1.0,-18,1195
Dwarka,2026-09-22,1,0,9,1,Night 8-11,1.0,-18,546
Ambaji,2026-09-22,1,0,9,1,Morning 6-9,1.0,4,486
Ambaji,2026-09-22,1,0,9,1,Afternoon 10-1,1.0,4,725
Ambaji,2026-09-22,1,0,9,1,Evening 4-7,1.0,4,831
Ambaji,2026-09-22,1,0,9,1,Night 8-11,1.0,4,375
Pavagadh,2026-09-22,1,0,9,1,Morning 6-9,1.0,19,752
Pavagadh,2026-09-22,1,0,9,1,Afternoon 10-1,1.0,19,1079
Pavagadh,2026-09-22,1,0,9,1,Evening 4-7,1.0,19,1495
Pavagadh,2026-09-22,1,0,9,1,Night 8-11,1.0,19,644
Somnath,2026-09-23,2,0,9,1,Morning 6-9,1.0,62,536
Somnath,2026-09-23,2,0,9,1,Afternoon 10-1,1.0,62,779
Somnath,2026-09-23,2,0,9,1,Evening 4-7,1.0,62,1056
Somnath,2026-09-23,2,0,9,1,Night 8-11,1.0,62,411
Dwarka,2026-09-23,2,0,9,1,Morning 6-9,1.0,-19,668
Dwarka,2026-09-23,2,0,9,1,Afternoon 10-1,1.0,-19,1051
Dwarka,2026-09-23,2,0,9,1,Evening 4-7,1.0,-19,1203
Dwarka,2026-09-23,2,0,9,1,Night 8-11,1.0,-19,498
Ambaji,2026-09-23,2,0,9,1,Morning 6-9,2.8,3,1382
Ambaji,2026-09-23,2,0,9,1,Afternoon 10-1,2.8,3,1913
Ambaji,2026-09-23,2,0,9,1,Evening 4-7,2.8,3,2427
Ambaji,2026-09-23,2,0,9,1,Night 8-11,2.8,3,970
Pavagadh,2026-09-23,2,0,9,1,Morning 6-9,1.0,18,803
Pavagadh,2026-09-23,2,0,9,1,Afternoon 10-1,1.0,18,1175
Pavagadh,2026-09-23,2,0,9,1,Evening 4-7,1.0,18,1509
Pavagadh,2026-09-23,2,0,9,1,Night 8-11,1.0,18,630
Somnath,2026-09-24,3,0,9,1,Morning 6-9,1.0,61,554
Somnath,2026-09-24,3,0,9,1,Afternoon 10-1,1.0,61,809
Somnath,2026-09-24,3,0,9,1,Evening 4-7,1.0,61,985
Somnath,2026-09-24,3,0,9,1,Night 8-11,1.0,61,424
Dwarka,2026-09-24,3,0,9,1,Morning 6-9,1.0,-20,640
Dwarka,2026-09-24,3,0,9,1,Afternoon 10-1,1.0,-20,892
Dwarka,2026-09-24,3,0,9,1,Evening 4-7,1.0,-20,1277
Dwarka,2026-09-24,3,0,9,1,Night 8-11,1.0,-20,526
Ambaji,2026-09-24,3,0,9,1,Morning 6-9,2.8,2,1332
Ambaji,2026-09-24,3,0,9,1,Afternoon 10-1,2.8,2,2053
Ambaji,2026-09-24,3,0,9,1,Evening 4-7,2.8,2,2370
Ambaji,2026-09-24,3,0,9,1,Night 8-11,2.8,2,995
Pavagadh,2026-09-24,3,0,9,1,Morning 6-9,1.0,17,770
Pavagadh,2026-09-24,3,0,9,1,Afternoon 10-1,1.0,17,1198
Pavagadh,2026-09-24,3,0,9,1,Evening 4-7,1.0,17,1361
Pavagadh,2026-09-24,3,0,9,1,Night 8-11,1.0,17,591
Somnath,2026-09-25,4,0,9,1,Morning 6-9,1.0,60,548
Somnath,2026-09-25,4,0,9,1,Afternoon 10-1,1.0,60,758
Somnath,2026-09-25,4,0,9,1,Evening 4-7,1.0,60,962
Somnath,2026-09-25,4,0,9,1,Night 8-11,1.0,60,378
Dwarka,2026-09-25,4,0,9,1,Morning 6-9,1.0,-21,686
Dwarka,2026-09-25,4,0,9,1,Afternoon 10-1,1.0,-21,957
Dwarka,2026-09-25,4,0,9,1,Evening 4-7,1.0,-21,1167
Dwarka,2026-09-25,4,0,9,1,Night 8-11,1.0,-21,485
Ambaji,2026-09-25,4,0,9,1,Morning 6-9,2.8,1,1316
Ambaji,2026-09-25,4,0,9,1,Afternoon 10-1,2.8,1,1844
Ambaji,2026-09-25,4,0,9,1,Evening 4-7,2.8,1,2631
Ambaji,2026-09-25,4,0,9,1,Night 8-11,2.8,1,926
Pavagadh,2026-09-25,4,0,9,1,Morning 6-9,1.0,16,783
Pavagadh,2026-09-25,4,0,9,1,Afternoon 10-1,1.0,16,1177
Pavagadh,2026-09-25,4,0,9,1,Evening 4-7,1.0,16,1408
Pavagadh,2026-09-25,4,0,9,1,Night 8-11,1.0,16,615
Somnath,2026-09-26,5,1,9,1,Morning 6-9,1.0,59,724
Somnath,2026-09-26,5,1,9,1,Afternoon 10-1,1.0,59,1167
Somnath,2026-09-26,5,1,9,1,Evening 4-7,1.0,59,1303
Somnath,2026-09-26,5,1,9,1,Night 8-11,1.0,59,518
Dwarka,2026-09-26,5,1,9,1,Morning 6-9,2.1,-22,1839
Dwarka,2026-09-26,5,1,9,1,Afternoon 10-1,2.1,-22,2897
Dwarka,2026-09-26,5,1,9,1,Evening 4-7,2.1,-22,3521
Dwarka,2026-09-26,5,1,9,1,Night 8-11,2.1,-22,1528
Ambaji,2026-09-26,5,1,9,1,Morning 6-9,5.2,0,3500
Ambaji,2026-09-26,5,1,9,1,Afternoon 10-1,5.2,0,4917
Ambaji,2026-09-26,5,1,9,1,Evening 4-7,5.2,0,6134
Ambaji,2026-09-26,5,1,9,1,Night 8-11,5.2,0,2583
Pavagadh,2026-09-26,5,1,9,1,Morning 6-9,1.0,15,1183
Pavagadh,2026-09-26,5,1,9,1,Afternoon 10-1,1.0,15,1662
Pavagadh,2026-09-26,5,1,9,1,Evening 4-7,1.0,15,2157
Pavagadh,2026-09-26,5,1,9,1,Night 8-11,1.0,15,869
Somnath,2026-09-27,6,1,9,1,Morning 6-9,1.0,58,746
Somnath,2026-09-27,6,1,9,1,Afternoon 10-1,1.0,58,1055
Somnath,2026-09-27,6,1,9,1,Evening 4-7,1.0,58,1375
Somnath,2026-09-27,6,1,9,1,Night 8-11,1.0,58,570
Dwarka,2026-09-27,6,1,9,1,Morning 6-9,2.1,-23,1933
Dwarka,2026-09-27,6,1,9,1,Afternoon 10-1,2.1,-23,2829
Dwarka,2026-09-27,6,1,9,1,Evening 4-7,2.1,-23,3247
Dwarka,2026-09-27,6,1,9,1,Night 8-11,2.1,-23,1558
Ambaji,2026-09-27,6,1,9,1,Morning 6-9,2.8,-1,1844
Ambaji,2026-09-27,6,1,9,1,Afternoon 10-1,2.8,-1,2563
Ambaji,2026-09-27,6,1,9,1,Evening 4-7,2.8,-1,3434
Ambaji,2026-09-27,6,1,9,1,Night 8-11,2.8,-1,1364
Pavagadh,2026-09-27,6,1,9,1,Morning 6-9,1.9,14,2136
Pavagadh,2026-09-27,6,1,9,1,Afternoon 10-1,1.9,14,3181
Pavagadh,2026-09-27,6,1,9,1,Evening 4-7,1.9,14,3965
Pavagadh,2026-09-27,6,1,9,1,Night 8-11,1.9,14,1587
Somnath,2026-09-28,0,0,9,1,Morning 6-9,1.0,57,533
Somnath,2026-09-28,0,0,9,1,Afternoon 10-1,1.0,57,777
Somnath,2026-09-28,0,0,9,1,Evening 4-7,1.0,57,960
Somnath,2026-09-28,0,0,9,1,Night 8-11,1.0,57,414
Dwarka,2026-09-28,0,0,9,1,Morning 6-9,1.0,-24,664
Dwarka,2026-09-28,0,0,9,1,Afternoon 10-1,1.0,-24,952
Dwarka,2026-09-28,0,0,9,1,Evening 4-7,1.0,-24,1165
Dwarka,2026-09-28,0,0,9,1,Night 8-11,1.0,-24,510
Ambaji,2026-09-28,0,0,9,1,Morning 6-9,2.8,-2,1315
Ambaji,2026-09-28,0,0,9,1,Afternoon 10-1,2.8,-2,1879
Ambaji,2026-09-28,0,0,9,1,Evening 4-7,2.8,-2,2522
Ambaji,2026-09-28,0,0,9,1,Night 8-11,2.8,-2,1096
Pavagadh,2026-09-28,0,0,9,1,Morning 6-9,1.0,13,828
Pavagadh,2026-09-28,0,0,9,1,Afternoon 10-1,1.0,13,1138
Pavagadh,2026-09-28,0,0,9,1,Evening 4-7,1.0,13,1450
Pavagadh,2026-09-28,0,0,9,1,Night 8-11,1.0,13,647
Somnath,2026-09-29,1,0,9,1,Morning 6-9,1.0,56,516
Somnath,2026-09-29,1,0,9,1,Afternoon 10-1,1.0,56,822
Somnath,2026-09-29,1,0,9,1,Evening 4-7,1.0,56,931
Somnath,2026-09-29,1,0,9,1,Night 8-11,1.0,56,442
Dwarka,2026-09-29,1,0,9,1,Morning 6-9,1.0,-25,658
Dwarka,2026-09-29,1,0,9,1,Afternoon 10-1,1.0,-25,1072
Dwarka,2026-09-29,1,0,9,1,Evening 4-7,1.0,-25,1305
Dwarka,2026-09-29,1,0,9,1,Night 8-11,1.0,-25,510
Ambaji,2026-09-29,1,0,9,1,Morning 6-9,2.8,-3,1300
Ambaji,2026-09-29,1,0,9,1,Afternoon 10-1,2.8,-3,1984
Ambaji,2026-09-29,1,0,9,1,Evening 4-7,2.8,-3,2424
Ambaji,2026-09-29,1,0,9,1,Night 8-11,2.8,-3,1007
Pavagadh,2026-09-29,1,0,9,1,Morning 6-9,1.0,12,744
Pavagadh,2026-09-29,1,0,9,1,Afternoon 10-1,1.0,12,1148
Pavagadh,2026-09-29,1,0,9,1,Evening 4-7,1.0,12,1389
Pavagadh,2026-09-29,1,0,9,1,Night 8-11,1.0,12,623
Somnath,2026-09-30,2,0,9,1,Morning 6-9,1.0,55,563
Somnath,2026-09-30,2,0,9,1,Afternoon 10-1,1.0,55,820
Somnath,2026-09-30,2,0,9,1,Evening 4-7,1.0,55,1002
Somnath,2026-09-30,2,0,9,1,Night 8-11,1.0,55,400
Dwarka,2026-09-30,2,0,9,1,Morning 6-9,1.0,-26,675
Dwarka,2026-09-30,2,0,9,1,Afternoon 10-1,1.0,-26,1016
Dwarka,2026-09-30,2,0,9,1,Evening 4-7,1.0,-26,1192
Dwarka,2026-09-30,2,0,9,1,Night 8-11,1.0,-26,514
Ambaji,2026-09-30,2,0,9,1,Morning 6-9,1.0,-4,475
Ambaji,2026-09-30,2,0,9,1,Afternoon 10-1,1.0,-4,750
Ambaji,2026-09-30,2,0,9,1,Evening 4-7,1.0,-4,902
Ambaji,2026-09-30,2,0,9,1,Night 8-11,1.0,-4,375
Pavagadh,2026-09-30,2,0,9,1,Morning 6-9,1.0,11,742
Pavagadh,2026-09-30,2,0,9,1,Afternoon 10-1,1.0,11,1180
Pavagadh,2026-09-30,2,0,9,1,Evening 4-7,1.0,11,1444
Pavagadh,2026-09-30,2,0,9,1,Night 8-11,1.0,11,605
Somnath,2026-10-01,3,0,10,0,Morning 6-9,1.0,54,677
Somnath,2026-10-01,3,0,10,0,Afternoon 10-1,1.0,54,1016
Somnath,2026-10-01,3,0,10,0,Evening 4-7,1.0,54,1314
Somnath,2026-10-01,3,0,10,0,Night 8-11,1.0,54,577
Dwarka,2026-10-01,3,0,10,0,Morning 6-9,1.0,-27,871
Dwarka,2026-10-01,3,0,10,0,Afternoon 10-1,1.0,-27,1292
Dwarka,2026-10-01,3,0,10,0,Evening 4-7,1.0,-27,1743
Dwarka,2026-10-01,3,0,10,0,Night 8-11,1.0,-27,674
Ambaji,2026-10-01,3,0,10,0,Morning 6-9,1.0,-5,634
Ambaji,2026-10-01,3,0,10,0,Afternoon 10-1,1.0,-5,933
Ambaji,2026-10-01,3,0,10,0,Evening 4-7,1.0,-5,1100
Ambaji,2026-10-01,3,0,10,0,Night 8-11,1.0,-5,499
Pavagadh,2026-10-01,3,0,10,0,Morning 6-9,1.0,10,1035
Pavagadh,2026-10-01,3,0,10,0,Afternoon 10-1,1.0,10,1561
Pavagadh,2026-10-01,3,0,10,0,Evening 4-7,1.0,10,1972
Pavagadh,2026-10-01,3,0,10,0,Night 8-11,1.0,10,876
Somnath,2026-10-02,4,0,10,0,Morning 6-9,1.0,53,684
Somnath,2026-10-02,4,0,10,0,Afternoon 10-1,1.0,53,1099
Somnath,2026-10-02,4,0,10,0,Evening 4-7,1.0,53,1363
Somnath,2026-10-02,4,0,10,0,Night 8-11,1.0,53,538
Dwarka,2026-10-02,4,0,10,0,Morning 6-9,1.0,-28,914
Dwarka,2026-10-02,4,0,10,0,Afternoon 10-1,1.0,-28,1399
Dwarka,2026-10-02,4,0,10,0,Evening 4-7,1.0,-28,1578
Dwarka,2026-10-02,4,0,10,0,Night 8-11,1.0,-28,689
Ambaji,2026-10-02,4,0,10,0,Morning 6-9,1.0,-6,648
Ambaji,2026-10-02,4,0,10,0,Afternoon 10-1,1.0,-6,958
Ambaji,2026-10-02,4,0,10,0,Evening 4-7,1.0,-6,1198
Ambaji,2026-10-02,4,0,10,0,Night 8-11,1.0,-6,491
Pavagadh,2026-10-02,4,0,10,0,Morning 6-9,1.0,9,1084
Pavagadh,2026-10-02,4,0,10,0,Afternoon 10-1,1.0,9,1506
Pavagadh,2026-10-02,4,0,10,0,Evening 4-7,1.0,9,1950
Pavagadh,2026-10-02,4,0,10,0,Night 8-11,1.0,9,797
Somnath,2026-10-03,5,1,10,0,Morning 6-9,1.0,52,948
Somnath,2026-10-03,5,1,10,0,Afternoon 10-1,1.0,52,1436
